3.142845e+01	3.054974e+01	6.197819e+01	7.142238e-01	2.748691e-01
3.142811e+01	3.054960e+01	6.197771e+01	7.140533e-01	2.748002e-01
3.142608e+01	3.054878e+01	6.197486e+01	7.130412e-01	2.743911e-01
3.142164e+01	3.054699e+01	6.196862e+01	7.108182e-01	2.734931e-01
3.141479e+01	3.054422e+01	6.195901e+01	7.073952e-01	2.721114e-01
3.140811e+01	3.054153e+01	6.194965e+01	7.040574e-01	2.707654e-01
3.140305e+01	3.053949e+01	6.194254e+01	7.015266e-01	2.697456e-01
3.139347e+01	3.053698e+01	6.193045e+01	6.972143e-01	2.680091e-01
3.115955e+01	3.075898e+01	6.191853e+01	6.930426e-01	2.662201e-01
3.058421e+01	3.132304e+01	6.190725e+01	6.892957e-01	2.643278e-01
2.728214e+01	3.459568e+01	6.187782e+01	6.801965e-01	2.587124e-01
2.938520e+01	3.247455e+01	6.185976e+01	6.744088e-01	2.554700e-01
3.117474e+01	3.070055e+01	6.187529e+01	6.800344e-01	2.576127e-01
3.135193e+01	3.053727e+01	6.188920e+01	6.850171e-01	2.595830e-01
3.136581e+01	3.052653e+01	6.189234e+01	6.861414e-01	2.600267e-01
3.131913e+01	3.057381e+01	6.189294e+01	6.863760e-01	2.600936e-01
3.133317e+01	3.056094e+01	6.189411e+01	6.868094e-01	2.602461e-01
3.136923e+01	3.052721e+01	6.189644e+01	6.876455e-01	2.605756e-01
3.137901e+01	3.052263e+01	6.190164e+01	6.895031e-01	2.613145e-01
3.138316e+01	3.052428e+01	6.190744e+01	6.915797e-01	2.621410e-01
3.138194e+01	3.052379e+01	6.190573e+01	6.909675e-01	2.618973e-01
3.138083e+01	3.052355e+01	6.190439e+01	6.904869e-01	2.617059e-01
3.137990e+01	3.052298e+01	6.190288e+01	6.899476e-01	2.614913e-01
3.138035e+01	3.052316e+01	6.190351e+01	6.901741e-01	2.615814e-01
3.137963e+01	3.052288e+01	6.190250e+01	6.898141e-01	2.614382e-01
3.137812e+01	3.052227e+01	6.190039e+01	6.890582e-01	2.611374e-01
3.137344e+01	3.052042e+01	6.189386e+01	6.867214e-01	2.602080e-01
3.136799e+01	3.051944e+01	6.188743e+01	6.844230e-01	2.592941e-01
3.132120e+01	3.055740e+01	6.187860e+01	6.812747e-01	2.580236e-01
3.118452e+01	3.068916e+01	6.187369e+01	6.795776e-01	2.572654e-01
3.038361e+01	3.147029e+01	6.185391e+01	6.728260e-01	2.541272e-01
3.070705e+01	3.113230e+01	6.183935e+01	6.678234e-01	2.518514e-01
2.888409e+01	3.293450e+01	6.181859e+01	6.611994e-01	2.480940e-01
2.955167e+01	3.225197e+01	6.180364e+01	6.564226e-01	2.453985e-01
2.926724e+01	3.252309e+01	6.179033e+01	6.523147e-01	2.428482e-01
3.065249e+01	3.114135e+01	6.179385e+01	6.538003e-01	2.431239e-01
3.117528e+01	3.062534e+01	6.180061e+01	6.562795e-01	2.440264e-01
3.058227e+01	3.121017e+01	6.179244e+01	6.535832e-01	2.426372e-01
3.021293e+01	3.156536e+01	6.177829e+01	6.488509e-01	2.402936e-01
3.005947e+01	3.170664e+01	6.176611e+01	6.448706e-01	2.381837e-01
2.934455e+01	3.239475e+01	6.173930e+01	6.358355e-01	2.338147e-01
3.038286e+01	3.134716e+01	6.173001e+01	6.327690e-01	2.322378e-01
3.094200e+01	3.079035e+01	6.173235e+01	6.337192e-01	2.324571e-01
3.071645e+01	3.100899e+01	6.172544e+01	6.313984e-01	2.313205e-01
3.006446e+01	3.163279e+01	6.169725e+01	6.215876e-01	2.270386e-01
3.079911e+01	3.088727e+01	6.168638e+01	6.177899e-01	2.253979e-01
3.007961e+01	3.158347e+01	6.166308e+01	6.097121e-01	2.218293e-01
3.057621e+01	3.107707e+01	6.165328e+01	6.063574e-01	2.202848e-01
3.096417e+01	3.069710e+01	6.166128e+01	6.093323e-01	2.213063e-01
3.030081e+01	3.134817e+01	6.164898e+01	6.051557e-01	2.193359e-01
2.900789e+01	3.259590e+01	6.160379e+01	5.894093e-01	2.124839e-01
2.976448e+01	3.181248e+01	6.157697e+01	5.800685e-01	2.084142e-01
3.004735e+01	3.151852e+01	6.156586e+01	5.763477e-01	2.065845e-01
3.028569e+01	3.125401e+01	6.153970e+01	5.670622e-01	2.027896e-01
3.052818e+01	3.099855e+01	6.152673e+01	5.624988e-01	2.008640e-01
2.931017e+01	3.217063e+01	6.148080e+01	5.462308e-01	1.941701e-01
2.948658e+01	3.194383e+01	6.143041e+01	5.282223e-01	1.869812e-01
2.951353e+01	3.185732e+01	6.137085e+01	5.067858e-01	1.786379e-01
2.952321e+01	3.177205e+01	6.129526e+01	4.793852e-01	1.682438e-01
2.938866e+01	3.175713e+01	6.114579e+01	4.247032e-01	1.481923e-01
2.530177e+01	3.504375e+01	6.034552e+01	1.286914e-01	4.406741e-02
2.811178e+01	3.156897e+01	5.968075e+01	-1.189376e-01	-4.068524e-02
3.016231e+01	3.007103e+01	6.023334e+01	8.694178e-02	2.972764e-02
3.047297e+01	3.016224e+01	6.063521e+01	2.364855e-01	8.111805e-02
3.039844e+01	3.013653e+01	6.053497e+01	1.992217e-01	6.826286e-02
2.997524e+01	3.023667e+01	6.021191e+01	7.896149e-02	2.699255e-02
2.966689e+01	3.027212e+01	5.993901e+01	-2.272801e-02	-7.765860e-03
2.938632e+01	3.040461e+01	5.979093e+01	-7.790435e-02	-2.662960e-02
2.881653e+01	3.064378e+01	5.946031e+01	-2.009757e-01	-6.887064e-02
2.799161e+01	3.109380e+01	5.908541e+01	-3.400560e-01	-1.172394e-01
2.877384e+01	3.020622e+01	5.898005e+01	-3.789856e-01	-1.309873e-01
2.828672e+01	3.060733e+01	5.889405e+01	-4.106289e-01	-1.423471e-01
2.888028e+01	3.001577e+01	5.889604e+01	-4.098429e-01	-1.421351e-01
2.849555e+01	3.036030e+01	5.885586e+01	-4.245609e-01	-1.475104e-01
2.882630e+01	3.000004e+01	5.882634e+01	-4.353901e-01	-1.514403e-01
2.837003e+01	3.042507e+01	5.879511e+01	-4.467613e-01	-1.556860e-01
2.882172e+01	2.998400e+01	5.880571e+01	-4.427990e-01	-1.543441e-01
2.899814e+01	2.979515e+01	5.879329e+01	-4.473536e-01	-1.560011e-01
2.856371e+01	3.017445e+01	5.873817e+01	-4.675411e-01	-1.633764e-01
2.778403e+01	3.085408e+01	5.863811e+01	-5.040365e-01	-1.769091e-01
2.563959e+01	3.288389e+01	5.852348e+01	-5.452252e-01	-1.930358e-01
2.665289e+01	3.181738e+01	5.847026e+01	-5.640594e-01	-2.008081e-01
2.869054e+01	2.980861e+01	5.849916e+01	-5.534618e-01	-1.969600e-01
2.896254e+01	2.963172e+01	5.859426e+01	-5.187152e-01	-1.841557e-01
2.894088e+01	2.968388e+01	5.862477e+01	-5.075434e-01	-1.800735e-01
2.865677e+01	2.990265e+01	5.855943e+01	-5.313716e-01	-1.889159e-01
2.860261e+01	2.989768e+01	5.850029e+01	-5.528926e-01	-1.969643e-01
2.866392e+01	2.980525e+01	5.846917e+01	-5.641859e-01	-2.012287e-01
2.755217e+01	3.088633e+01	5.843850e+01	-5.749979e-01	-2.057512e-01
2.776224e+01	3.065333e+01	5.841556e+01	-5.830387e-01	-2.091788e-01
2.787851e+01	3.051420e+01	5.839272e+01	-5.910724e-01	-2.125694e-01
2.795079e+01	3.042710e+01	5.837789e+01	-5.962047e-01	-2.148512e-01
2.801658e+01	3.035793e+01	5.837452e+01	-5.971918e-01	-2.155503e-01
2.835080e+01	3.003321e+01	5.838401e+01	-5.936049e-01	-2.143894e-01
2.800258e+01	3.037715e+01	5.837973e+01	-5.949186e-01	-2.152163e-01
2.876102e+01	2.964128e+01	5.840230e+01	-5.867058e-01	-2.121460e-01
2.878864e+01	2.966634e+01	5.845499e+01	-5.675362e-01	-2.049702e-01
2.887098e+01	2.959830e+01	5.846928e+01	-5.623375e-01	-2.030229e-01
2.885758e+01	2.959680e+01	5.845438e+01	-5.677539e-01	-2.050561e-01
2.867215e+01	2.975156e+01	5.842371e+01	-5.788550e-01	-2.092912e-01
2.876283e+01	2.964908e+01	5.841191e+01	-5.831213e-01	-2.109248e-01
2.878844e+01	2.962012e+01	5.840856e+01	-5.843260e-01	-2.113956e-01
2.876707e+01	2.965773e+01	5.842480e+01	-5.784028e-01	-2.091959e-01
2.851472e+01	2.989114e+01	5.840585e+01	-5.851955e-01	-2.118779e-01
2.828262e+01	3.008979e+01	5.837241e+01	-5.971810e-01	-2.166147e-01
2.862978e+01	2.972395e+01	5.835373e+01	-6.039063e-01	-2.192291e-01
2.811473e+01	3.022548e+01	5.834020e+01	-6.086047e-01	-2.212931e-01
2.761380e+01	3.070840e+01	5.832220e+01	-6.147685e-01	-2.241308e-01
2.682507e+01	3.147397e+01	5.829904e+01	-6.225466e-01	-2.279349e-01
2.823300e+01	3.006067e+01	5.829368e+01	-6.243205e-01	-2.288412e-01
2.867349e+01	2.963495e+01	5.830844e+01	-6.189545e-01	-2.268243e-01
2.852640e+01	2.977665e+01	5.830305e+01	-6.208331e-01	-2.276441e-01
2.820893e+01	3.009542e+01	5.830435e+01	-6.201895e-01	-2.276363e-01
2.845060e+01	2.984400e+01	5.829460e+01	-6.236191e-01	-2.290829e-01
2.800233e+01	3.028770e+01	5.829003e+01	-6.250333e-01	-2.299525e-01
2.828987e+01	2.999269e+01	5.828256e+01	-6.275852e-01	-2.311331e-01
2.755605e+01	3.071360e+01	5.826965e+01	-6.318713e-01	-2.333045e-01
2.837088e+01	2.989974e+01	5.827062e+01	-6.314031e-01	-2.332860e-01
2.867711e+01	2.962563e+01	5.830275e+01	-6.197837e-01	-2.288430e-01
2.871787e+01	2.960316e+01	5.832103e+01	-6.131651e-01	-2.263206e-01
2.873219e+01	2.958500e+01	5.831719e+01	-6.145378e-01	-2.268647e-01
2.823889e+01	3.004281e+01	5.828169e+01	-6.271964e-01	-2.319575e-01
2.857205e+01	2.970201e+01	5.827406e+01	-6.298981e-01	-2.330743e-01
2.805118e+01	3.021686e+01	5.826804e+01	-6.318494e-01	-2.341299e-01
2.808064e+01	3.017052e+01	5.825117e+01	-6.377264e-01	-2.366910e-01
2.803618e+01	3.020039e+01	5.823657e+01	-6.427644e-01	-2.389507e-01
2.843080e+01	2.980651e+01	5.823731e+01	-6.424052e-01	-2.389395e-01
2.624193e+01	3.197252e+01	5.821446e+01	-6.498277e-01	-2.429439e-01
2.733033e+01	3.087226e+01	5.820258e+01	-6.536469e-01	-2.450612e-01
2.796928e+01	3.023065e+01	5.819993e+01	-6.543618e-01	-2.456731e-01
2.778083e+01	3.041785e+01	5.819867e+01	-6.545131e-01	-2.461502e-01
2.820535e+01	2.998660e+01	5.819196e+01	-6.567655e-01	-2.472561e-01
2.843137e+01	2.976315e+01	5.819451e+01	-6.557636e-01	-2.469804e-01
2.829218e+01	2.991254e+01	5.820472e+01	-6.519673e-01	-2.456726e-01
2.870285e+01	2.952161e+01	5.822446e+01	-6.448788e-01	-2.428918e-01
2.869111e+01	2.953412e+01	5.822523e+01	-6.445964e-01	-2.427898e-01
2.871406e+01	2.952891e+01	5.824297e+01	-6.382197e-01	-2.402934e-01
2.868989e+01	2.954086e+01	5.823075e+01	-6.426026e-01	-2.420227e-01
2.862643e+01	2.958609e+01	5.821252e+01	-6.491233e-01	-2.446162e-01
2.865104e+01	2.955820e+01	5.820925e+01	-6.502826e-01	-2.450936e-01
2.856169e+01	2.963837e+01	5.820006e+01	-6.535363e-01	-2.464324e-01
2.831177e+01	2.987104e+01	5.818281e+01	-6.596054e-01	-2.489910e-01
2.774925e+01	3.042378e+01	5.817303e+01	-6.628038e-01	-2.506809e-01
2.787758e+01	3.029149e+01	5.816907e+01	-6.639575e-01	-2.515059e-01
2.845886e+01	2.971001e+01	5.816887e+01	-6.639606e-01	-2.516062e-01
2.847321e+01	2.969996e+01	5.817318e+01	-6.623497e-01	-2.510628e-01
2.848078e+01	2.968835e+01	5.816913e+01	-6.637345e-01	-2.516994e-01
2.846492e+01	2.969611e+01	5.816103e+01	-6.665682e-01	-2.529152e-01
2.789630e+01	3.025758e+01	5.815388e+01	-6.688716e-01	-2.541863e-01
2.781523e+01	3.033217e+01	5.814741e+01	-6.709063e-01	-2.553892e-01
2.768023e+01	3.046168e+01	5.814191e+01	-6.725458e-01	-2.564992e-01
2.823252e+01	2.990499e+01	5.813751e+01	-6.739786e-01	-2.572673e-01
2.811296e+01	3.002116e+01	5.813413e+01	-6.750067e-01	-2.579303e-01
2.793905e+01	3.018765e+01	5.812670e+01	-6.774211e-01	-2.592273e-01
2.829394e+01	2.982877e+01	5.812271e+01	-6.787308e-01	-2.599158e-01
2.813036e+01	2.999728e+01	5.812764e+01	-6.767927e-01	-2.593858e-01
2.838599e+01	2.974500e+01	5.813099e+01	-6.755085e-01	-2.589965e-01
2.855367e+01	2.958481e+01	5.813848e+01	-6.727981e-01	-2.579605e-01
2.861027e+01	2.954010e+01	5.815038e+01	-6.685299e-01	-2.562805e-01
2.865099e+01	2.951703e+01	5.816802e+01	-6.622167e-01	-2.537733e-01
2.867664e+01	2.950337e+01	5.818001e+01	-6.579284e-01	-2.520681e-01
2.868454e+01	2.950179e+01	5.818634e+01	-6.556637e-01	-2.511682e-01
2.855994e+01	2.960366e+01	5.816360e+01	-6.637568e-01	-2.544435e-01
2.858213e+01	2.956434e+01	5.814647e+01	-6.698512e-01	-2.569118e-01
2.833272e+01	2.980025e+01	5.813296e+01	-6.745720e-01	-2.589466e-01
2.789262e+01	3.023170e+01	5.812431e+01	-6.774079e-01	-2.604347e-01
2.793396e+01	3.017484e+01	5.810880e+01	-6.827088e-01	-2.628914e-01
2.713895e+01	3.095735e+01	5.809630e+01	-6.866612e-01	-2.651890e-01
2.714459e+01	3.094326e+01	5.808785e+01	-6.891695e-01	-2.669069e-01
2.815574e+01	2.993150e+01	5.808723e+01	-6.892287e-01	-2.671539e-01
2.851663e+01	2.957733e+01	5.809396e+01	-6.867950e-01	-2.662237e-01
2.825227e+01	2.983592e+01	5.808819e+01	-6.887251e-01	-2.671796e-01
2.854169e+01	2.954908e+01	5.809077e+01	-6.877786e-01	-2.668366e-01
2.849906e+01	2.959245e+01	5.809151e+01	-6.874720e-01	-2.667728e-01
2.842593e+01	2.967066e+01	5.809659e+01	-6.855944e-01	-2.661105e-01
2.847992e+01	2.962509e+01	5.810501e+01	-6.825449e-01	-2.649521e-01
2.860113e+01	2.950515e+01	5.810628e+01	-6.820805e-01	-2.647809e-01
2.856303e+01	2.954813e+01	5.811116e+01	-6.803143e-01	-2.641036e-01
2.861447e+01	2.948945e+01	5.810392e+01	-6.828875e-01	-2.651519e-01
2.857595e+01	2.952314e+01	5.809909e+01	-6.845905e-01	-2.658657e-01
2.848889e+01	2.960153e+01	5.809043e+01	-6.876290e-01	-2.671582e-01
2.824824e+01	2.982823e+01	5.807647e+01	-6.924726e-01	-2.692934e-01
2.574654e+01	3.231174e+01	5.805827e+01	-6.979660e-01	-2.728969e-01
2.357107e+01	3.446522e+01	5.803629e+01	-7.040504e-01	-2.778046e-01
2.804481e+01	2.998218e+01	5.802699e+01	-7.071636e-01	-2.793437e-01
2.860384e+01	2.945030e+01	5.805414e+01	-6.975341e-01	-2.753943e-01
2.862207e+01	2.945656e+01	5.807863e+01	-6.888485e-01	-2.718383e-01
2.861462e+01	2.946505e+01	5.807967e+01	-6.884757e-01	-2.716898e-01
2.863197e+01	2.946027e+01	5.809224e+01	-6.840146e-01	-2.698658e-01
2.863854e+01	2.946295e+01	5.810149e+01	-6.807322e-01	-2.685248e-01
2.868009e+01	2.947989e+01	5.815998e+01	-6.599556e-01	-2.600559e-01
2.867982e+01	2.947978e+01	5.815960e+01	-6.600913e-01	-2.601111e-01
2.868680e+01	2.948262e+01	5.816942e+01	-6.565983e-01	-2.586904e-01
2.870175e+01	2.948869e+01	5.819044e+01	-6.491258e-01	-2.556539e-01
2.869168e+01	2.948460e+01	5.817629e+01	-6.541582e-01	-2.576984e-01
2.868805e+01	2.948313e+01	5.817118e+01	-6.559749e-01	-2.584369e-01
2.864204e+01	2.946438e+01	5.810642e+01	-6.789810e-01	-2.678097e-01
2.862266e+01	2.945646e+01	5.807912e+01	-6.886707e-01	-2.717695e-01
2.863087e+01	2.946011e+01	5.809099e+01	-6.844589e-01	-2.700475e-01
2.860834e+01	2.945221e+01	5.806055e+01	-6.952595e-01	-2.744671e-01
2.859688e+01	2.945152e+01	5.804840e+01	-6.995650e-01	-2.762332e-01
2.856896e+01	2.946587e+01	5.803484e+01	-7.043675e-01	-2.782138e-01
2.854609e+01	2.947598e+01	5.802207e+01	-7.088803e-01	-2.800843e-01
2.847420e+01	2.954814e+01	5.802234e+01	-7.087492e-01	-2.800832e-01
2.830813e+01	2.970928e+01	5.801741e+01	-7.104010e-01	-2.808943e-01
2.849564e+01	2.952072e+01	5.801636e+01	-7.107436e-01	-2.810757e-01
2.833277e+01	2.968154e+01	5.801432e+01	-7.113829e-01	-2.814583e-01
2.797975e+01	3.002624e+01	5.800599e+01	-7.141287e-01	-2.828787e-01
2.831439e+01	2.968838e+01	5.800277e+01	-7.151787e-01	-2.834369e-01
2.779465e+01	3.020832e+01	5.800298e+01	-7.148351e-01	-2.836771e-01
2.819846e+01	2.979912e+01	5.799758e+01	-7.166171e-01	-2.845936e-01
2.838508e+01	2.961407e+01	5.799915e+01	-7.159965e-01	-2.844275e-01
2.849516e+01	2.950626e+01	5.800142e+01	-7.151673e-01	-2.841218e-01
2.827760e+01	2.971928e+01	5.799688e+01	-7.166756e-01	-2.848867e-01
2.837739e+01	2.961777e+01	5.799516e+01	-7.172185e-01	-2.852036e-01
